blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
438B,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,182,0,112,28,42,0,0,0,0,0,0,0,0
438C,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,169,0,104,26,39,0,0,0,0,0,0,0,0
439,BT BATOK WEST AVE 8,6,2018,N,N,N,Y,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
439,CLEMENTI AVE 3,1,2018,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
439A,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,182,0,98,0,84,0,0,0,0,0,0,0,0
439B,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,130,0,0,0,78,52,0,0,0,0,0,0,0
439C,BT BATOK WEST AVE 8,14,2018,Y,N,N,Y,N,N,BB,130,0,0,0,78,52,0,0,0,0,0,0,0
440,BT BATOK WEST AVE 8,7,2017,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
440,CLEMENTI AVE 3,3,2017,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
440A,BT BATOK WEST AVE 8,16,2017,Y,N,N,N,N,N,BB,165,0,120,45,0,0,0,0,0,0,0,0,0
440A,CLEMENTI AVE 3,30,2017,Y,N,N,Y,N,N,CL,208,0,54,102,52,0,0,0,0,0,0,0,0
440A,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,124,0,0,0,81,43,0,0,0,0,0,0,0
440B,CLEMENTI AVE 3,40,2017,Y,N,N,N,N,N,CL,144,0,0,72,72,0,0,0,0,0,0,0,0
440B,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,134,0,0,0,67,67,0,0,0,0,0,0,0
440C,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,103,0,0,0,51,52,0,0,0,0,0,0,0
440C,CLEMENTI AVE 3,40,2017,Y,N,N,Y,N,N,CL,150,0,0,0,75,75,0,0,0,0,0,0,0
440C,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,124,0,0,0,62,62,0,0,0,0,0,0,0
440D,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,103,0,0,0,51,52,0,0,0,0,0,0,0
440D,FERNVALE LINK,1,2015,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
441A,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,165,0,82,55,28,0,0,0,0,0,0,0,0
441B,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,104,0,0,0,78,26,0,0,0,0,0,0,0
441B,FERNVALE RD,25,2010,Y,N,N,Y,N,N,SK,134,0,43,24,67,0,0,0,0,0,0,0,0
442,BT BATOK WEST AVE 8,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
442,CLEMENTI AVE 3,4,1980,Y,Y,N,N,N,N,CL,42,0,0,35,6,0,1,0,0,0,0,0,0
442A,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,130,0,0,0,39,91,0,0,0,0,0,0,0
442B,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,78,0,0,0,39,39,0,0,0,0,0,0,0
442C,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,78,0,0,0,39,39,0,0,0,0,0,0,0
442C,FAJAR RD,17,2015,Y,N,N,N,N,N,BP,124,0,0,0,92,32,0,0,0,0,0,0,0
442D,FAJAR RD,17,2015,Y,N,N,Y,N,N,BP,96,0,0,0,32,64,0,0,0,0,0,0,0
443,BT BATOK WEST AVE 8,8,2017,N,N,N,Y,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
443A,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,117,0,0,0,26,91,0,0,0,0,0,0,0
443A,FAJAR RD,18,2015,Y,N,N,Y,N,N,BP,136,0,0,68,68,0,0,0,0,0,0,0,0
443B,FAJAR RD,19,2015,Y,N,N,Y,N,N,BP,126,0,0,0,36,90,0,0,0,0,0,0,0
443C,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,104,0,0,0,26,78,0,0,0,0,0,0,0
443D,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,104,0,0,65,39,0,0,0,0,0,0,0,0
443D,FAJAR RD,18,2015,Y,N,N,Y,N,N,BP,136,0,0,0,68,68,0,0,0,0,0,0,0
445,FAJAR RD,2,1996,N,Y,N,Y,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
445A,BT BATOK WEST AVE 8,22,2017,Y,N,N,N,N,N,BB,168,0,0,0,105,63,0,0,0,0,0,0,0
445B,BT BATOK WEST AVE 8,21,2017,Y,N,N,N,N,N,BB,160,0,100,0,60,0,0,0,0,0,0,0,0
445C,BT BATOK WEST AVE 8,1,2017,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
446A,BT BATOK WEST AVE 8,22,2017,Y,N,N,N,N,N,BB,167,0,0,0,41,126,0,0,0,0,0,0,0
447,BT BATOK WEST AVE 9,2,2017,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
448,BT BATOK WEST AVE 9,7,2017,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
448A,BT BATOK WEST AVE 9,20,2017,Y,N,N,N,N,N,BB,171,0,114,57,0,0,0,0,0,0,0,0,0
448C,BT BATOK WEST AVE 9,18,2017,Y,N,N,Y,N,N,BB,187,0,68,51,68,0,0,0,0,0,0,0,0
448D,BT BATOK WEST AVE 9,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
449B,BT BATOK WEST AVE 9,19,2017,Y,N,N,N,N,N,BB,180,0,0,0,180,0,0,0,0,0,0,0,0
449C,BT BATOK WEST AVE 9,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
450,YISHUN RING RD,13,2011,Y,N,N,N,N,N,YS,84,0,0,0,84,0,0,0,0,0,0,0,0
450A,BT BATOK WEST AVE 6,22,2017,Y,N,N,N,N,N,BB,225,0,147,78,0,0,0,0,0,0,0,0,0
450A,TAMPINES ST 42,11,1995,Y,Y,N,N,N,N,TAP,100,0,0,0,40,60,0,0,0,0,0,0,0
450C,BT BATOK WEST AVE 6,22,2017,Y,N,N,N,N,N,BB,183,0,0,0,120,63,0,0,0,0,0,0,0
450C,TAMPINES ST 42,11,1995,Y,N,N,N,N,N,TAP,104,0,0,0,43,61,0,0,0,0,0,0,0
450D,BT BATOK WEST AVE 6,22,2017,Y,N,N,N,N,N,BB,225,0,147,78,0,0,0,0,0,0,0,0,0
451A,BT BATOK WEST AVE 6,22,2018,Y,N,N,N,N,N,BB,273,0,168,105,0,0,0,0,0,0,0,0,0
451A,SENGKANG WEST WAY,24,2013,Y,N,N,N,N,N,SK,120,0,0,0,80,40,0,0,0,0,0,0,0
451B,BT BATOK WEST AVE 6,22,2017,Y,Y,N,N,N,N,BB,189,0,0,0,105,84,0,0,0,0,0,0,0
451C,BT BATOK WEST AVE 6,1,2018,N,N,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
452,BT BATOK WEST AVE 6,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
452,SENGKANG WEST WAY,1,2014,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
452A,BT BATOK WEST AVE 6,22,2018,Y,Y,N,N,N,N,BB,189,0,0,0,105,84,0,0,0,0,0,0,0
452A,SENGKANG WEST WAY,23,2013,Y,N,N,Y,N,N,SK,132,0,0,0,88,44,0,0,0,0,0,0,0
452B,SENGKANG WEST WAY,23,2013,Y,N,N,Y,N,N,SK,117,0,0,0,78,39,0,0,0,0,0,0,0
453,BT BATOK WEST AVE 6,5,2018,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
453,FERNVALE RD,6,2014,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
453A,BT BATOK WEST AVE 6,22,2018,Y,N,N,N,N,N,BB,163,0,0,0,83,80,0,0,0,0,0,0,0
453A,FERNVALE RD,26,2014,Y,N,N,N,N,N,SK,137,0,93,44,0,0,0,0,0,0,0,0,0
453B,BT BATOK WEST AVE 6,22,2018,Y,N,N,N,N,N,BB,163,0,0,0,83,80,0,0,0,0,0,0,0
453B,FERNVALE RD,23,2014,Y,N,N,Y,N,N,SK,120,0,0,0,120,0,0,0,0,0,0,0,0
453C,FERNVALE RD,23,2014,Y,N,N,N,N,N,SK,126,0,0,0,126,0,0,0,0,0,0,0,0
453D,FERNVALE RD,26,2014,Y,N,N,N,N,N,SK,138,0,0,63,75,0,0,0,0,0,0,0,0
454,ANG MO KIO ST 44,1,2017,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
454,FAJAR RD,17,2014,Y,N,N,Y,N,Y,BP,264,0,23,108,0,0,0,0,133,0,0,0,0
454,FERNVALE RD,1,2014,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
455,SENGKANG WEST AVE,5,2019,N,Y,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
455A,SEGAR RD,4,2011,N,N,N,Y,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
455B,ANG MO KIO ST 44,34,2017,Y,Y,N,N,N,N,AMK,194,0,0,0,66,128,0,0,0,0,0,0,0
455B,SENGKANG WEST AVE,13,2019,Y,N,N,N,N,N,SK,144,0,96,24,24,0,0,0,0,0,0,0,0
455C,ANG MO KIO ST 44,33,2017,Y,Y,N,N,N,N,AMK,188,0,0,64,124,0,0,0,0,0,0,0,0
456A,SENGKANG WEST RD,13,2019,Y,N,N,N,N,N,SK,132,0,84,24,24,0,0,0,0,0,0,0,0
456B,SENGKANG WEST RD,13,2019,Y,N,N,N,N,N,SK,144,0,96,24,24,0,0,0,0,0,0,0,0
457,SENGKANG WEST RD,5,2019,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
457A,SENGKANG WEST RD,14,2019,Y,N,N,Y,N,N,SK,90,0,0,0,26,64,0,0,0,0,0,0,0
457B,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,169,0,117,26,26,0,0,0,0,0,0,0,0
458A,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,90,0,0,0,26,64,0,0,0,0,0,0,0
458A,YISHUN AVE 11,1,2012,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
458B,PASIR RIS DR 4,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
458B,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,90,0,0,0,26,64,0,0,0,0,0,0,0
458C,SENGKANG WEST RD,14,2019,Y,N,N,N,N,N,SK,169,0,130,13,26,0,0,0,0,0,0,0,0
459,SEGAR RD,16,2014,Y,N,N,Y,N,N,BP,120,0,0,30,90,0,0,0,0,0,0,0,0
46-1,C'WEALTH DR,2,1967,N,Y,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
46-2,C'WEALTH DR,2,1967,N,Y,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
46-3,C'WEALTH DR,2,1967,N,Y,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
46,C'WEALTH DR,2,1991,N,Y,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
460,BT BATOK WEST AVE 9,7,2019,N,N,N,Y,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
460A,BT BATOK WEST AVE 9,17,2019,Y,N,N,N,N,N,BB,143,0,48,47,48,0,0,0,0,0,0,0,0
460B,BT BATOK WEST AVE 9,17,2019,Y,N,N,N,N,N,BB,144,0,80,32,32,0,0,0,0,0,0,0,0
460C,BT BATOK WEST AVE 9,18,2019,Y,N,N,N,N,N,BB,169,0,101,0,68,0,0,0,0,0,0,0,0
460D,BT BATOK WEST AVE 9,19,2019,Y,N,N,N,N,N,BB,180,0,108,0,72,0,0,0,0,0,0,0,0
461,BT BATOK WEST AVE 8,6,2018,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
461,SEGAR RD,16,2014,Y,N,N,N,N,N,BP,90,0,0,0,90,0,0,0,0,0,0,0,0
461,YISHUN AVE 6,6,2018,N,Y,N,Y,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
461A,BT BATOK WEST AVE 8,16,2018,Y,N,N,Y,N,N,BB,119,0,0,0,89,30,0,0,0,0,0,0,0
461A,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,234,0,0,0,0,0,0,0,0,130,104,0,0
461B,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,112,0,0,0,56,56,0,0,0,0,0,0,0
461B,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,0,0,0,0,0,0,0,91,104,0,0
461C,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,112,0,0,0,28,84,0,0,0,0,0,0,0
461D,BT BATOK WEST AVE 8,16,2018,Y,N,N,N,N,N,BB,105,0,0,0,45,60,0,0,0,0,0,0,0
462,BT BATOK WEST AVE 8,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
462A,YISHUN AVE 6,14,2018,Y,N,N,Y,N,N,YS,130,0,39,26,65,0,0,0,0,0,0,0,0
462B,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,91,39,65,0,0,0,0,0,0,0,0
462C,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,195,0,91,39,65,0,0,0,0,0,0,0,0
462D,YISHUN AVE 6,14,2018,Y,N,N,N,N,N,YS,130,0,39,26,65,0,0,0,0,0,0,0,0
463,CRAWFORD LANE,20,1982,Y,Y,N,N,N,N,KWN,130,0,0,127,1,2,0,0,0,0,0,0,0
463,JURONG WEST ST 41,10,1983,Y,Y,N,N,N,N,JW,128,0,0,95,32,0,1,0,0,0,0,0,0
463,SEMBAWANG DR,4,2013,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
463C,SEMBAWANG DR,23,2013,Y,N,N,N,N,N,SB,132,0,0,0,132,0,0,0,0,0,0,0,0
466,CRAWFORD LANE,16,1982,Y,N,N,Y,N,N,KWN,104,0,0,0,104,0,0,0,0,0,0,0,0
466B,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,111,0,0,0,56,55,0,0,0,0,0,0,0
466D,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,114,0,0,0,76,38,0,0,0,0,0,0,0
467,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
467A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0
467B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0
468,YISHUN ST 43,2,2018,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
468A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
468A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0
468A,YISHUN ST 43,12,2018,Y,Y,N,N,N,N,YS,187,0,0,77,110,0,0,0,0,0,0,0,0
468C,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0
468C,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0
469A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0
469A,YISHUN ST 43,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0
469B,SENGKANG WEST WAY,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0
469B,YISHUN ST 43,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0
469C,SENGKANG WEST WAY,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0
47,HOLLAND DR,4,1974,Y,Y,N,N,N,N,QT,17,0,0,16,0,1,0,0,0,0,0,0,0
470,UPP SERANGOON CRES,7,2013,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
470A,FERNVALE LINK,26,2015,Y,N,N,Y,N,N,SK,172,0,0,50,122,0,0,0,0,0,0,0,0
470A,UPP SERANGOON CRES,19,2014,Y,N,N,N,N,N,HG,172,0,0,0,140,32,0,0,0,0,0,0,0
470B,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,186,0,0,90,96,0,0,0,0,0,0,0,0
470C,FERNVALE LINK,26,2015,Y,N,N,Y,N,N,SK,172,0,0,50,122,0,0,0,0,0,0,0,0
470C,UPP SERANGOON CRES,18,2014,Y,N,N,Y,N,N,HG,136,0,0,0,68,68,0,0,0,0,0,0,0
470D,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
471A,UPP SERANGOON CRES,18,2014,Y,N,N,N,N,N,HG,156,0,0,24,132,0,0,0,0,0,0,0,0
471B,UPP SERANGOON CRES,18,2014,Y,N,N,Y,N,N,HG,156,0,0,24,98,34,0,0,0,0,0,0,0
471C,FERNVALE ST,22,2015,Y,N,N,N,N,N,SK,164,0,0,84,80,0,0,0,0,0,0,0,0
472,FERNVALE ST,5,2015,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
472,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,116,0,0,0,31,71,14,0,0,0,0,0,0
472C,FERNVALE ST,24,2015,Y,Y,N,N,N,N,SK,157,0,0,0,68,89,0,0,0,0,0,0,0
472D,FERNVALE ST,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
473,FERNVALE ST,1,2015,N,Y,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
473,UPP SERANGOON CRES,7,2015,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
473A,FERNVALE ST,26,2015,Y,Y,N,Y,N,N,SK,220,0,19,120,0,0,0,0,81,0,0,0,0
473B,UPP SERANGOON CRES,18,2015,Y,N,N,N,N,N,HG,136,0,0,68,68,0,0,0,0,0,0,0,0
473D,UPP SERANGOON CRES,18,2016,Y,Y,N,N,N,N,HG,136,0,0,0,34,102,0,0,0,0,0,0,0
474,UPP SERANGOON CRES,1,2016,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
474A,CHOA CHU KANG AVE 3,5,1997,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
475A,UPP SERANGOON CRES,18,2014,Y,N,N,N,N,N,HG,204,0,0,34,102,68,0,0,0,0,0,0,0
475B,UPP SERANGOON CRES,18,2014,Y,N,N,Y,N,Y,HG,136,0,0,34,34,68,0,0,0,0,0,0,0
475C,UPP SERANGOON CRES,18,2014,Y,N,N,Y,N,N,HG,136,0,0,34,34,68,0,0,0,0,0,0,0
475D,UPP SERANGOON CRES,18,2014,Y,N,N,Y,N,N,HG,204,0,0,34,102,68,0,0,0,0,0,0,0
476A,UPP SERANGOON VIEW,19,2014,Y,N,N,N,N,N,HG,144,0,0,108,36,0,0,0,0,0,0,0,0
476B,UPP SERANGOON VIEW,19,2014,Y,N,N,N,N,N,HG,143,0,0,0,107,36,0,0,0,0,0,0,0
476C,UPP SERANGOON VIEW,19,2014,Y,N,N,Y,N,N,HG,130,0,0,0,80,50,0,0,0,0,0,0,0
476D,UPP SERANGOON VIEW,2,2015,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
476E,CHOA CHU KANG AVE 5,1,2011,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
477,UPP SERANGOON VIEW,1,2015,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
477A,UPP SERANGOON VIEW,19,2014,Y,N,N,Y,N,N,HG,98,0,0,0,62,36,0,0,0,0,0,0,0
477C,UPP SERANGOON VIEW,19,2015,Y,N,N,N,N,N,HG,126,0,0,0,90,36,0,0,0,0,0,0,0
48,TANGLIN HALT RD,2,1964,N,Y,N,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
48A,DORSET RD,25,1975,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0
480,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,86,0,0,0,39,47,0,0,0,0,0,0,0
484C,CHOA CHU KANG AVE 5,16,1997,Y,N,N,N,N,N,CCK,122,0,0,0,78,44,0,0,0,0,0,0,0
485,SEGAR RD,15,2013,Y,Y,N,N,N,N,BP,166,0,0,110,56,0,0,0,0,0,0,0,0
485B,CHOA CHU KANG AVE 5,16,1997,Y,N,N,N,N,N,CCK,60,0,0,0,0,60,0,0,0,0,0,0,0
485B,TAMPINES AVE 9,12,1988,Y,N,N,Y,N,N,TAP,110,0,0,0,70,40,0,0,0,0,0,0,0
486,SEGAR RD,15,2013,Y,N,N,N,N,N,BP,126,0,0,42,84,0,0,0,0,0,0,0,0
486A,CHOA CHU KANG AVE 5,5,1997,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
487,CHOA CHU KANG AVE 5,1,2015,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
487A,CHOA CHU KANG AVE 5,15,2015,Y,N,N,N,N,N,CCK,112,0,0,0,28,84,0,0,0,0,0,0,0
487A,SEGAR RD,1,2014,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
487B,CHOA CHU KANG AVE 5,15,2015,Y,N,N,N,N,N,CCK,112,0,0,0,84,28,0,0,0,0,0,0,0
488,CHOA CHU KANG AVE 5,7,2014,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
488,SEGAR RD,15,2013,Y,N,N,N,N,N,BP,138,0,115,23,0,0,0,0,0,0,0,0,0
488A,CHOA CHU KANG AVE 5,14,2014,Y,N,N,N,N,N,CCK,104,0,9,0,52,0,0,0,43,0,0,0,0
488A,SEGAR RD,5,2013,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
488B,CHOA CHU KANG AVE 5,14,2015,Y,N,N,Y,N,N,CCK,117,0,8,0,65,0,0,0,44,0,0,0,0
488C,CHOA CHU KANG AVE 5,13,2015,Y,N,N,N,N,N,CCK,96,0,0,0,72,22,0,0,0,0,0,0,2
488D,CHOA CHU KANG AVE 5,13,2015,Y,N,N,N,N,N,CCK,96,0,0,0,24,72,0,0,0,0,0,0,0
489A,CHOA CHU KANG AVE 5,14,2014,Y,N,N,Y,N,N,CCK,104,0,0,0,52,52,0,0,0,0,0,0,0
489B,CHOA CHU KANG AVE 5,14,2015,Y,N,N,Y,N,N,CCK,104,0,0,0,52,52,0,0,0,0,0,0,0
489C,CHOA CHU KANG AVE 5,14,2015,Y,N,N,N,N,N,CCK,91,0,0,0,65,26,0,0,0,0,0,0,0
489D,CHOA CHU KANG AVE 5,14,2015,Y,N,N,N,N,N,CCK,104,0,0,0,52,52,0,0,0,0,0,0,0
49,DORSET RD,13,1978,Y,N,N,Y,N,N,KWN,142,0,0,128,12,2,0,0,0,0,0,0,0
490,CHOA CHU KANG AVE 5,1,2015,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
490C,CHOA CHU KANG AVE 5,12,2015,Y,N,N,N,N,N,CCK,88,0,0,22,66,0,0,0,0,0,0,0,0
490D,CHOA CHU KANG AVE 5,13,2015,Y,N,N,N,N,N,CCK,96,0,0,0,24,72,0,0,0,0,0,0,0
491,JURONG WEST AVE 1,10,1984,Y,Y,N,N,N,N,JW,131,0,0,97,33,1,0,0,0,0,0,0,0
491D,TAMPINES ST 45,13,1992,Y,Y,N,Y,N,N,TAP,84,0,0,0,12,72,0,0,0,0,0,0,0
491E,TAMPINES ST 45,13,1992,Y,N,N,N,N,N,TAP,60,0,0,0,12,48,0,0,0,0,0,0,0
492,JURONG WEST ST 41,4,1985,Y,Y,N,N,N,N,JW,101,0,0,97,4,0,0,0,0,0,0,0,0
492,TAMPINES ST 45,8,2017,N,N,N,Y,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
492C,TAMPINES ST 45,13,1992,Y,N,N,N,N,N,TAP,72,0,0,0,0,72,0,0,0,0,0,0,0
492F,TAMPINES ST 45,12,2017,Y,N,N,N,N,N,TAP,198,0,0,0,0,0,0,0,0,132,66,0,0
492G,TAMPINES ST 45,12,2017,Y,N,N,N,N,N,TAP,121,0,0,77,44,0,0,0,0,0,0,0,0
492H,TAMPINES ST 45,1,2018,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
492J,TAMPINES ST 45,1,2018,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
493B,TAMPINES AVE 9,13,1992,Y,N,N,N,N,N,TAP,62,0,0,0,26,36,0,0,0,0,0,0,0
493C,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,60,0,0,0,12,48,0,0,0,0,0,0,0
494,TAMPINES ST 45,1,2018,N,Y,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
494A,JURONG WEST ST 41,1,2017,N,Y,N,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
494B,TAMPINES AVE 9,13,1992,Y,N,N,Y,N,N,TAP,72,0,0,0,0,72,0,0,0,0,0,0,0
494C,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,84,0,0,0,0,84,0,0,0,0,0,0,0
494E,TAMPINES ST 43,13,2014,Y,N,N,Y,N,N,TAP,138,0,18,46,0,0,0,0,74,0,0,0,0
494F,TAMPINES ST 43,6,2014,N,N,N,N,Y,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
494G,TAMPINES ST 45,12,2017,Y,N,N,N,N,N,TAP,110,0,0,55,55,0,0,0,0,0,0,0,0
494H,TAMPINES ST 45,12,2017,Y,N,N,Y,N,N,TAP,110,0,0,0,55,55,0,0,0,0,0,0,0
494J,TAMPINES ST 45,12,2017,Y,N,N,N,N,N,TAP,110,0,0,22,44,44,0,0,0,0,0,0,0
495A,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,48,0,0,0,0,0,48,0,0,0,0,0,0
495B,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,36,0,0,0,0,0,36,0,0,0,0,0,0
495E,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
